,index,th,x,y
252,253,-0.28062142366311565,1.9149787903954396,-0.2271741423275528
253,254,-0.28257409108477255,1.9246116116390986,-0.2299479503585677
254,255,-0.2845343070035901,1.9342481164026797,-0.23273668872912742
255,256,-0.28650158709024826,1.943890807823009,-0.2355495326066059
256,257,-0.2884768178571586,1.9535388654097392,-0.23838416705309226
257,258,-0.29045739616752153,1.963193075333863,-0.24124373478677416
258,259,-0.29244458227751957,1.9728521680063298,-0.24412444534369332
259,260,-0.2944433752047757,1.9825158750749539,-0.24702592915617178
260,261,-0.29644581258727193,1.9921849832902951,-0.24995129300132915
261,262,-0.2984556470027644,2.001858895901977,-0.25289904927325796
262,263,-0.30047513540830784,2.011538197778116,-0.2558715780465556
263,264,-0.30250092641643556,2.0212221985750394,-0.2588670977448779
264,265,-0.30453278424391295,2.0309099365465224,-0.26188301387344215
265,266,-0.30657284094074194,2.040602151538683,-0.2649221967051769
266,267,-0.30861986350363513,2.0502990970685806,-0.26798590903428454
267,268,-0.310675983778161,2.0599998759418967,-0.2710717875883722
268,269,-0.312736852851794,2.0697046229537306,-0.2741807373076692
269,270,-0.31480597325788295,2.0794138713716275,-0.2773148670480639
270,271,-0.31688335783321053,2.0891269777509627,-0.280472631922614
271,272,-0.31896839615632916,2.0988416873176767,-0.28364764121188685
272,273,-0.32106060231055655,2.1085628029383527,-0.28685495888242396
273,274,-0.3231576208341691,2.118286510477181,-0.29008343959300864
274,275,-0.32526457380836776,2.128012726654089,-0.2933333385634373
275,276,-0.3273792301341379,2.1377431399588054,-0.296610136803602
276,277,-0.32949985708545637,2.1474761426433067,-0.2999095038862702
277,278,-0.33162958228185824,2.157212639367245,-0.30323454480287093
278,279,-0.33376492791790835,2.1669495159348218,-0.30657666305427145
279,280,-0.3359097690835729,2.1766925459224042,-0.309953018565334
280,281,-0.33806100155225577,2.186437032604918,-0.3133504488427687
281,282,-0.3402218769612572,2.1961838602677553,-0.31677195719162177
282,283,-0.34238804448383114,2.205932089621752,-0.32021533912483363
283,284,-0.3445606367536687,2.2156825636089796,-0.32368343093361307
284,285,-0.3467426556519229,2.2254366022541614,-0.32718031787441204
285,286,-0.3489319931410145,2.2351919240189777,-0.3307000532901612
286,287,-0.3511287843060195,2.244949512006828,-0.3342457873291006
287,288,-0.3533334133043508,2.254708198627945,-0.33781474207405193
288,289,-0.3555453917101559,2.264468160181422,-0.34140784480593617
289,290,-0.35776522792878146,2.27422955636036,-0.34502595591119667
290,291,-0.35999218389010634,2.283993324765218,-0.3486719867058046
291,292,-0.36222788925329413,2.2937575073322702,-0.35234111299599963
292,293,-0.3644682405890381,2.3035237596243863,-0.35603813641495025
293,294,-0.3667191044903524,2.31329024755637,-0.3597586255418271
294,295,-0.36897812189500406,2.3230585257470806,-0.36350705373933767
295,296,-0.37124268426680007,2.3328259944924126,-0.36727708078946825
296,297,-0.37351678812503175,2.342596198663874,-0.3710782530669087
297,298,-0.37579844762260667,2.3523655384448023,-0.37490171418137536
298,299,-0.37808654907614375,2.3621350420945144,-0.3787505243116024
299,300,-0.3803822218677862,2.3719034536984887,-0.38262193937568395
300,301,-0.38268547348769716,2.3816750216526272,-0.38652699682404573
301,302,-0.38499730820378847,2.391444538054965,-0.390453053525148
302,303,-0.38731611284811374,2.4012160956692643,-0.394410655409438
303,304,-0.38964426209048475,2.410984347280072,-0.3983870307351368
304,305,-0.39197976836526627,2.4207556516593627,-0.4023981306745164
305,306,-0.3943221393773092,2.430526318090358,-0.4064352825372801
